state,county,Elderly_pop,Percent_Elderly_pop,NON_WHITE,Percent_NON_White,NUM_ICU_BEDS,Num_ICU_BEDS_per_10000,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,percent_adults_with_diabetes,percent_below_poverty,percent_rural,POP_DENSITY,POP_TOTAL,Positive_Cases,Deaths,Positive_Cases_Rate,Deaths_Rate,IECC_Climate_Zone,IECC_Moisture_Regime,BA_Climate_Zone,Cold,Hot_Dry,Hot_Humid,Marine,Mixed_Dry,Mixed_Humid,Subarctic,Very_Cold,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3
Tennessee,Perry,1725,21.36,507,6.28,4,4.952947003,35.6426414,-87.858954,24.30811179,28.9,14.35531017,16.4,28.6,100,19.47197866,8076,577,22,0.071446261,0.002724121,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.676426901,2.162305674,1
Tennessee,Pickett,1404,27.81,91,1.8,0,0,36.5584098,-85.074886,20.7888969,31.2,12.02410299,16.2,16.5,100,30.9733675,5048,435,16,0.086172742,0.003169572,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.242759099,2.703033677,1
Tennessee,Polk,3651,21.69,602,3.58,0,0,35.1198907,-84.523327,21.86348332,34.4,12.51147842,16,17.8,100,38.72677566,16832,821,15,0.048776141,0.00089116,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.195391606,-0.062704164,3
Tennessee,Putnam,13459,16.77,5357,6.68,38,4.735497539,36.1408301,-85.495193,23.69779416,28.3,12.39493444,11.4,24,34.97600973,200.0592573,80245,6634,86,0.082671818,0.001071718,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,1.108125032,0.156473258,2
Tennessee,Rhea,6246,18.83,1778,5.36,3,0.904513522,35.6087283,-84.924402,23.41252998,37.8,12.71537538,20.8,22.9,68.01534157,105.1661689,33167,2103,37,0.063406398,0.001115567,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.367240136,0.209700813,2
Tennessee,Roane,12366,23.17,3073,5.76,6,1.123974373,35.8478655,-84.523245,19.95539041,34.1,10.77911883,15.6,16.2,50.99204518,147.9835902,53382,2898,36,0.054287962,0.000674385,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.016574986,-0.325844856,2
Tennessee,Robertson,11024,15.35,7876,10.97,8,1.114004428,36.5254852,-86.870588,19.8064669,34.1,10.08555308,10.6,10.5,53.2398956,150.7763736,71813,4557,57,0.063456477,0.000793728,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.369166023,-0.180975157,2
Tennessee,Rutherford,35822,10.78,77655,23.37,82,2.467761109,35.8427234,-86.416737,18.86319038,35.9,9.454328469,10.8,12.6,17.02144674,536.4920969,332285,21014,189,0.063240893,0.000568789,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.360875344,-0.454026327,2
Tennessee,Scott,3792,17.18,440,1.99,4,1.8125793,36.4285071,-84.503493,25.82043676,42.1,11.31939037,13.1,27.7,80.55605543,41.45766213,22068,1376,9,0.062352728,0.00040783,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.326719442,-0.649411941,2
Tennessee,Sequatchie,3130,20.83,542,3.61,0,0,35.371159,-85.410583,21.49581157,37.9,11.29073867,12.7,16.1,73.80243764,56.52041001,15026,678,5,0.045121789,0.000332757,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.335925998,-0.740543123,3
Tennessee,Sevier,19972,20.33,4887,4.97,16,1.628498728,35.7846406,-83.524186,21.47980237,44.3,16.67353032,15.1,15.3,56.6476432,165.823495,98250,5964,42,0.06070229,0.000427481,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.263249011,-0.625558343,2
Tennessee,Shelby,131371,14.02,553940,59.11,353,3.766675274,35.1839935,-89.895553,20.09696785,35.5,11.74975325,12,21.4,2.75978716,1227.317019,937166,53304,726,0.056877864,0.000774676,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.116174107,-0.204102353,2
Tennessee,Smith,3486,17.29,957,4.75,2,0.992211143,36.2505196,-85.956742,22.15439769,30,10.33314859,16.3,16.2,82.87592612,64.13431986,20157,1585,20,0.078632733,0.000992211,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.95279508,0.05996099,2
Tennessee,Stewart,2833,20.66,791,5.77,0,0,36.5011652,-87.838452,20.70366223,26.9,12.01396754,10.5,19.2,100,29.85901467,13715,677,18,0.049362012,0.001312432,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.1728609,0.448672865,2
Tennessee,Sullivan,35185,22.22,8162,5.15,101,6.378356531,36.51292,-82.304191,22.09968758,34,10.27486857,14.8,16.8,25.5613016,383.0270417,158348,7888,126,0.049814333,0.000795716,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.155466133,-0.178562421,3
Tennessee,Sumner,31047,16.23,23626,12.35,38,1.986585321,36.4693818,-86.46038,18.13670044,31.1,9.800084961,8.3,9.7,27.88259828,361.3394974,191283,11785,152,0.061610284,0.000794634,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.298167491,-0.179875407,2
Tennessee,Tipton,9189,14.92,13621,22.11,8,1.298722382,35.500996,-89.739065,21.23710326,32.4,9.052521981,16.8,13.8,55.12516167,134.376444,61599,4181,42,0.067874478,0.000681829,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.53906787,-0.316807912,2
Tennessee,Trousdale,1463,12.97,1627,14.42,4,3.544842255,36.3920656,-86.156762,23.07084271,22.4,12.64400922,6.3,13.3,100,98.68671992,11284,1960,12,0.17369727,0.001063453,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,4.608665611,0.146440244,1
Tennessee,Unicoi,4164,23.28,461,2.58,3,1.677570877,36.1108296,-82.432243,21.88861022,33,12.33424698,18.7,21,44.66772238,96.06266288,17883,1068,30,0.059721523,0.001677571,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.225531933,0.891911055,2
Tennessee,Union,3715,18.6,514,2.57,0,0,36.2878792,-83.837533,25.15003554,33.9,12.9470262,18.1,23.5,100,89.33417305,19972,862,6,0.043160425,0.000300421,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.411353641,-0.779795369,3
Tennessee,Van Buren,1375,23.42,186,3.17,0,0,35.6959779,-85.452636,22.37161463,31.6,12.81693417,13.9,19.1,100,21.47649393,5872,423,4,0.072036785,0.000681199,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.699136527,-0.317573075,2
Tennessee,Warren,7392,17.91,2923,7.08,8,1.938125348,35.6787095,-85.778519,24.13918929,38.1,14.81087973,18.5,20.7,61.3795527,95.39992591,41277,2874,21,0.069627153,0.000508758,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.606469993,-0.52689717,2
Tennessee,Washington,24275,18.76,11272,8.71,77,5.951690821,36.2933005,-82.497439,20.44617665,31,11.22610603,12.4,17.1,26.42158417,396.2921821,129375,7457,128,0.057638647,0.000989372,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.145431353,0.056514565,2
Tennessee,Wayne,3315,19.88,1426,8.55,5,2.998860433,35.2399184,-87.788056,24.66794513,34.7,11.8410596,15,18.9,100,22.71211733,16673,2068,13,0.124032868,0.000779704,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,2.698735451,-0.197999262,2
Tennessee,Weakley,6344,19.04,3709,11.13,7,2.100336054,36.2982662,-88.717808,22.1573614,38.6,10.29884879,10.7,19.1,67.00551098,57.42720932,33328,2414,38,0.072431589,0.001140182,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.714319407,0.239581583,2
Tennessee,White,5615,20.53,1220,4.46,4,1.462790272,35.9266789,-85.455624,23.43519117,31.4,11.3729606,21.7,18.1,78.17421926,72.59514933,27345,2087,24,0.076321082,0.000877674,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.863896575,-0.079074092,2
Tennessee,Williamson,32189,13.5,28014,11.75,29,1.216381726,35.8937794,-86.8986,15.2562019,21.6,6.293190639,7.9,5.2,19.38618423,409.2219585,238412,13169,91,0.055236314,0.000381692,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.053045471,-0.681140727,3
Tennessee,Wilson,23186,16.03,17158,11.86,12,0.829548518,36.1548633,-86.297739,18.18066823,37.2,8.615736093,11,9.1,38.46727431,253.3107409,144657,8966,99,0.0619811,0.000684378,4,A,Mixed_Humid,0,0,0,0,0,1,0,0,0.312427854,-0.313714589,2
Texas,Anderson,8658,15,14700,25.46,10,1.732051615,31.8133238,-95.652545,17.3863208,36.5,19.60252936,10.4,17.1,67.06353279,54.33357606,57735,3250,51,0.056291677,0.000883346,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.093631307,-0.072188724,2
Texas,Andrews,1833,9.8,1064,5.69,5,2.673082064,32.3050357,-102.63775,13.4363002,34.9,22.05352059,6.7,10.7,16.50209658,12.46401153,18705,1155,16,0.061748196,0.000855386,3,B,Hot_Dry,0,1,0,0,0,0,0,0,0.303471112,-0.106129114,2
Texas,Angelina,14422,16.63,16489,19.02,43,4.958772992,31.2547781,-94.611861,15.85696582,40.7,21.65753731,14.3,19.6,43.08236623,108.6954572,86715,4217,108,0.048630571,0.001245459,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.200989723,0.367375884,2
Texas,Aransas,6791,28.89,1669,7.1,0,0,28.2317851,-96.940474,14.15745233,40.5,22.30243369,18.7,17,27.26055791,93.26245284,23510,469,21,0.019948958,0.000893237,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.303990574,-0.060182646,3
Texas,Archer,1677,19.61,415,4.85,0,0,33.6152258,-98.687648,14.06260699,26.8,18.97820549,11.5,8.1,88.98829247,9.470564461,8553,334,2,0.039050626,0.000233836,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.569403044,-0.860621515,3
Texas,Armstrong,470,24.91,70,3.71,0,0,34.9649527,-101.35739,11.74955027,29.3,17.61442441,9.2,9.6,100,2.075659393,1887,63,3,0.033386328,0.001589825,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,-0.78723338,0.785397518,3
Texas,Atascosa,7605,14.87,2398,4.69,6,1.172951733,28.8935141,-98.52716,14.3944699,36.7,19.01973021,17.1,15.3,60.71118434,41.94448685,51153,1749,49,0.034191543,0.000957911,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.756267431,0.018323946,3
Texas,Austin,5933,19.76,3791,12.62,6,1.99786894,29.8870104,-96.277901,13.5605543,31.5,20.244661,10.4,14.5,66.34408981,46.45383009,30032,704,13,0.023441662,0.000432872,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.169672613,-0.619014651,3
Texas,Bailey,1036,14.8,555,7.93,4,5.714285714,34.0685764,-102.82989,16.25368837,31.3,27.33703891,6.1,19.1,28.7508723,8.464620789,7000,512,9,0.073142857,0.001285714,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,0.741672446,0.41624098,2
Texas,Bandera,6439,27.86,1080,4.67,0,0,29.7472152,-99.24631,13.66331544,29.9,18.65013264,8.6,16.5,100,29.21891855,23112,310,11,0.013412946,0.000475943,2,B,Hot_Humid,0,0,1,0,0,0,0,0,-1.555344182,-0.566730511,3
Texas,Bastrop,13865,15.63,11073,12.48,1,0.112710346,30.103609,-97.312028,15.63321306,38.4,21.75716118,11.7,13.6,63.85244907,99.89394026,88723,2579,39,0.029067998,0.00043957,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.953302173,-0.610883125,3
Texas,Baylor,844,24.05,245,6.98,5,14.24907381,33.6165209,-99.213535,14.2415964,26.6,18.91691395,11.7,12.7,100,4.045042145,3509,65,5,0.018523796,0.001424907,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-1.358797631,0.585205829,3
Texas,Bee,4091,12.56,3876,11.9,8,2.456625211,28.4173762,-97.741174,15.76524862,30.7,18.91194187,13.3,20.5,42.97730768,36.99563363,32565,2118,40,0.065039152,0.001228313,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.430030524,0.34656176,2
Texas,Bell,40534,11.17,124333,34.26,95,2.617627933,31.0376799,-97.478248,15.17941478,34.8,13.26065831,11.1,14.7,15.18622979,345.3047482,362924,9987,132,0.027518158,0.000363713,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.012903943,-0.702966052,3
Texas,Bexar,247843,12.37,315436,15.74,659,3.289155171,29.4489457,-98.520012,14.89929757,28.6,16.90497901,8.5,17.2,4.539084765,1615.929132,2003554,91406,1561,0.04562193,0.000779116,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.316692217,-0.198713272,3
Texas,Blanco,3004,25.18,649,5.44,0,0,30.2663627,-98.399888,13.3943886,29.4,21.46253113,12.4,9.7,100,16.82200771,11931,195,7,0.016343978,0.000586707,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.44262629,-0.432275809,3
Texas,Borden,174,26.61,33,5.05,0,0,32.7436454,-101.43173,10.64309217,27.1,16.1849711,16.5,2.6,100,0.728737585,654,10,0,0.01529052,0,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-1.483138832,-1.144472364,3
Texas,Bosque,4741,25.37,1002,5.36,4,2.140754616,31.9003885,-97.634333,14.26907157,31.8,22.26341038,10.5,14.8,81.21568197,19.00854898,18685,579,16,0.030987423,0.000856302,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.879487382,-0.105017695,3
Texas,Bowie,15832,16.98,28212,30.26,71,7.614349295,33.445788,-94.423374,17.14611872,47.3,16.35651995,14.8,19.5,35.4248366,105.3609691,93245,2628,108,0.028183817,0.001158239,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.987304889,0.261500298,3
Texas,Brazoria,45752,12.22,93934,25.1,19,0.50766304,29.1896628,-95.451927,13.40695671,28.2,14.16745862,10.5,10.5,22.52862699,275.6376817,374264,15695,209,0.041935639,0.000558429,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.45845488,-0.466601597,3
Texas,Brazos,21693,9.46,46692,20.37,85,3.708373507,30.6608114,-96.302396,14.15272809,29.1,16.90047253,8,27,12.06357678,391.4673599,229211,12118,122,0.052868318,0.000532261,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.038019885,-0.498367443,3
Texas,Brewster,2231,24.24,707,7.68,3,3.259806585,29.8119445,-103.25175,14.44122341,25.9,19.78491659,12,11.2,34.86785095,1.488253236,9203,731,6,0.07943062,0.000651961,3,B,Hot_Dry,0,1,0,0,0,0,0,0,0.983479214,-0.353064243,2
Texas,Briscoe,404,26.13,108,6.99,0,0,34.5302785,-101.20856,14.33374871,26,31.4310799,10.2,14.5,100,1.717777166,1546,44,1,0.028460543,0.000646831,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,-0.976662895,-0.359292444,3
Texas,Brooks,1308,18.44,250,3.52,0,0,27.0315876,-98.218749,18.20300233,36.9,16.66094715,11.9,34.7,31.75965665,7.518915415,7093,425,25,0.059918229,0.003524602,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.233096601,3.133999919,1
Texas,Brown,7720,20.39,2878,7.6,12,3.16923727,31.7742661,-98.999783,15.15666042,38.6,18.68831257,12.7,17.7,40.40046187,40.09160648,37864,2127,48,0.056174731,0.001267695,3,A,Hot_Humid,0,0,1,0,0,0,0,0,0.089133914,0.39436747,2
Texas,Burleson,3867,20.97,2972,16.11,3,1.626633411,30.4924781,-96.621449,14.07257299,38.4,19.83760325,4.8,13.6,76.65677547,27.98500263,18443,727,13,0.03941875,0.000704874,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.555246195,-0.288833583,3
Texas,Burnet,10999,22.84,2795,5.8,12,2.491953068,30.7883461,-98.182455,13.38204053,31.3,21.28329911,17.8,14.4,55.67251462,48.43278743,48155,1622,19,0.033682899,0.000394559,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.775828213,-0.665521581,3
Texas,Caldwell,6512,14.91,4869,11.15,10,2.290216196,29.837103,-97.619997,15.43705445,39.1,21.69296987,10.6,18.6,42.29233437,80.08391726,43664,2024,39,0.046353976,0.000893184,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.288540128,-0.060246501,3
Texas,Calhoun,3981,18.7,2278,10.7,6,2.818224519,28.5078327,-96.601152,14.00167443,30.7,19.235083,13.5,18.1,44.73130349,42.00546542,21290,1047,10,0.049178018,0.000469704,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.179936727,-0.574304137,3
Texas,Callahan,2958,21.21,738,5.29,0,0,32.2976531,-99.373493,15.45211131,34.8,18.54679361,13.4,18,72.17956291,15.50304322,13943,276,10,0.019794879,0.000717206,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-1.309915937,-0.273864779,3
Texas,Cameron,58607,13.85,12387,2.93,105,2.481313347,26.1319697,-97.522246,13.18144455,30.8,29.03525716,10.5,33,8.42080646,474.8870552,423163,27178,1143,0.064225842,0.002701087,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.398753272,2.134344929,1
Texas,Camp,2494,19.05,2801,21.39,4,3.054834275,32.973221,-94.978526,16.05153962,27.9,21.24148518,16,19.3,61.47891299,66.86580629,13094,494,16,0.037727203,0.001221934,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.620297524,0.338818494,3
Texas,Carson,1250,21.09,328,5.53,0,0,35.4035008,-101.35421,12.55645187,27.6,17.02603743,8,5.9,95.19572954,6.439764643,5926,139,3,0.023455957,0.000506244,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,-1.16912289,-0.529949166,3
Texas,Cass,6856,22.83,5999,19.98,0,0,33.0775419,-94.343551,15.48732341,37.3,16.02195729,20.3,19.2,74.01194853,32.04608325,30026,803,39,0.026743489,0.001298874,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.042695178,0.432215776,3
Texas,Castro,1236,16.41,470,6.24,3,3.984063745,34.5298934,-102.26168,14.09309612,27.3,28.8804265,18,16.2,45.75787646,8.418735345,7530,517,10,0.068658699,0.001328021,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,0.569226403,0.4675969,2
Texas,Chambers,5259,12,5442,12.41,2,0.4562356,29.7394355,-94.608177,14.99660843,28,16.38820639,7.9,11.7,45.72031001,73.4107753,43837,2308,22,0.052649588,0.000501859,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.046431508,-0.535271474,3
Texas,Cherokee,9444,17.94,9896,18.8,10,1.899479543,31.8369646,-95.165195,16.20793414,42.8,21.63210835,14.1,21.9,63.04848068,49.9974572,52646,1792,67,0.034038673,0.001272651,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.762146295,0.400383968,3
Texas,Childress,1165,15.95,1035,14.17,7,9.581166165,34.5291496,-100.20762,15.9813987,24.3,20.42656113,12.8,22.8,33.14870047,10.49102861,7306,1020,3,0.139611278,0.000410621,3,B,Hot_Dry,0,1,0,0,0,0,0,0,3.297830075,-0.646023901,2
Texas,Clay,2484,23.72,526,5.02,4,3.820074491,33.7855134,-98.208522,14.8941154,31.8,18.48289298,15.6,15.4,74.60007441,9.617666606,10471,440,8,0.042020819,0.000764015,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.455179121,-0.217043728,3
Texas,Cochran,468,16.4,266,9.32,3,10.51524711,33.6041817,-102.82851,17.98533803,25.2,28.50407201,16.7,19.6,100,3.680901153,2853,166,5,0.058184367,0.001752541,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,0.166417955,0.982916623,2
Texas,Coke,947,27.96,193,5.7,0,0,31.8886374,-100.52993,14.28247059,28.8,19.95053586,9.8,17.2,100,3.715977122,3387,206,9,0.060820785,0.002657219,3,B,Hot_Dry,0,1,0,0,0,0,0,0,0.267805951,2.081094038,1
Texas,Coleman,2119,25.92,646,7.9,4,4.892966361,31.7732132,-99.453643,15.73741241,25.1,22.97979798,17.8,18.3,51.54581225,6.478094279,8175,195,9,0.023853211,0.001100917,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-1.153845795,0.191918267,3
Texas,Collin,116575,11.27,318059,30.74,276,2.6673625,33.1879374,-96.572402,11.50261434,27.9,12.07484837,8.8,7.1,5.242726637,1229.866949,1034730,30763,291,0.029730461,0.000281233,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.92782602,-0.803087217,3
Texas,Collingsworth,555,19.01,354,12.12,2,6.849315068,34.9648412,-100.27002,14.88668028,29.1,32.72576636,7.7,19.7,100,3.17930367,2920,131,2,0.044863014,0.000684932,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-0.345877644,-0.31304212,3
Texas,Colorado,4850,22.57,3509,16.33,11,5.117945378,29.620827,-96.526274,13.38759016,26.8,22.1933063,10.3,14,62.61377791,22.3816822,21493,744,10,0.034615921,0.000465268,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.739947226,-0.579689339,3
Texas,Comal,28528,18.26,11014,7.05,24,1.536403152,29.8081936,-98.278282,12.55823549,30.3,14.37621663,5.4,9.2,46.14554908,279.1884549,156209,5201,135,0.033295137,0.000864227,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.790740282,-0.09539772,3
Texas,Comanche,3330,24.42,626,4.59,4,2.933626696,31.9479814,-98.558229,14.52276342,26.4,25.20023442,15.4,21.3,71.46128524,14.54007412,13635,635,11,0.046571324,0.000806747,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.280181637,-0.165171321,3
Texas,Concho,689,25.28,171,6.27,3,11.00513573,31.3265799,-99.864038,12.9650064,28,21.10228401,5.3,10.6,100,2.771016012,2726,183,3,0.067131328,0.001100514,3,B,Hot_Dry,0,1,0,0,0,0,0,0,0.510488737,0.191428028,2
Texas,Cooke,7804,18.92,3316,8.04,8,1.939064886,33.6392652,-97.212595,14.5559134,24.1,20.70540709,7.7,15,59.03426386,47.16053908,41257,1374,19,0.033303439,0.000460528,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,-0.790420984,-0.585442988,3
Texas,Coryell,8040,10.59,20139,26.52,4,0.526655344,31.3909228,-97.799216,16.21610131,42.2,15.1367486,10.1,14.1,19.42351568,72.18271096,75951,2743,19,0.03611539,0.000250161,2,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.682282574,-0.840804539,3
Texas,Cottle,339,24.25,195,13.95,0,0,34.0776492,-100.2788,15.75920214,21.6,27.43022137,15.3,25,100,1.552362032,1398,70,5,0.050071531,0.003576538,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-0.145575149,3.197044646,1
Texas,Crane,594,12.38,374,7.8,4,8.338544924,31.4286237,-102.5156,13.09642299,25.4,20.1974001,8.1,11.7,10.69714286,6.110292438,4797,257,10,0.053575151,0.002084636,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-0.010837393,1.386042866,2
Texas,Crockett,612,17.67,221,6.38,0,0,30.7230945,-101.41206,12.93194019,27.1,22.22979884,5.1,22.7,22.74805055,1.233915916,3464,301,8,0.086893764,0.002309469,3,B,Hot_Dry,0,1,0,0,0,0,0,0,1.270487271,1.658964486,1
Texas,Crosby,1085,18.91,428,7.46,4,6.972285166,33.6146706,-101.3,15.5682498,28.6,22.14540122,4.9,20,100,6.373041384,5737,193,16,0.033641276,0.002788914,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-0.777428899,2.24095739,1
Texas,Culberson,480,22.11,203,9.35,2,9.212344542,31.4470723,-104.51733,18.54260678,35,26.11428571,15.4,23.8,100,0.569494194,2171,235,3,0.108245048,0.001381852,3,B,Hot_Dry,0,1,0,0,0,0,0,0,2.091587672,0.532941025,2
Texas,Dallam,857,11.76,563,7.73,0,0,36.277887,-102.60222,15.78433509,35.8,30.45677256,8.3,16.2,23.54169775,4.847880315,7287,436,15,0.059832579,0.00205846,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,0.229802757,1.35426818,2
Texas,Dallas,292117,11.08,881381,33.44,755,2.864714158,32.7666386,-96.777884,14.89374664,30,23.04273792,8.1,18.6,0.688304192,3018.689808,2635516,154376,1694,0.058575247,0.000642758,3,A,Hot_Humid,0,0,1,0,0,0,0,0,0.181449896,-0.364235577,2
Texas,Dawson,1898,14.91,1340,10.53,4,3.142677561,32.7425609,-101.94766,16.16455029,29.2,21.1633016,16.7,16.3,16.29436854,14.137423,12728,1283,38,0.100801383,0.002985544,3,B,Hot_Dry,0,1,0,0,0,0,0,0,1.80532869,2.479643752,1
Texas,DeWitt,4035,20.01,2416,11.98,8,3.968253968,29.0820692,-97.356751,15.26143149,26.6,17.8782727,15.3,16.2,49.62432204,22.17880387,20160,1309,46,0.064930556,0.002281746,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.425854243,1.625312119,1
Texas,Deaf Smith,2423,13.06,1099,5.93,5,2.695999137,34.9659879,-102.60496,14.66727763,26.7,25.17211704,5.9,17.2,17.71112947,12.39025786,18546,2250,44,0.121319961,0.002372479,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,2.594405965,1.735452087,1
Texas,Delta,1118,20.97,706,13.24,0,0,33.3862822,-95.672347,16.16786891,33.7,18.09933142,10.6,21.5,100,20.75731475,5331,66,2,0.012380416,0.000375164,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-1.595051872,-0.689065065,3
Texas,Denton,93499,10.54,216340,24.38,156,1.758326974,33.205248,-97.117017,13.06965028,25.2,12.94510952,8.7,8.7,6.905830544,1009.873302,887207,28577,250,0.03221007,0.000281783,3,A,Hot_Humid,0,0,1,0,0,0,0,0,-0.83246837,-0.802419113,3
Texas,Dickens,525,23.74,258,11.67,0,0,33.6164651,-100.77892,15.39853165,23.7,24.49712644,5.5,19,100,2.451970525,2211,72,5,0.03256445,0.00226142,3,B,Hot_Dry,0,1,0,0,0,0,0,0,-0.818840077,1.600638798,2
Texas,Dimmit,1749,17.28,431,4.26,4,3.951007507,28.4225924,-99.756656,17.06846454,32.5,19.27150006,5.4,23.3,39.47579032,7.618422252,10124,415,9,0.040991703,0.000888977,2,B,Hot_Humid,0,0,1,0,0,0,0,0,-0.49475557,-0.06535409,3
Texas,Donley,804,24.53,304,9.27,0,0,34.9654506,-100.81399,13.94319248,28.4,20.41254835,11.5,15,100,3.536574079,3278,122,3,0.037217816,0.000915192,4,B,Mixed_Dry,0,0,0,0,1,0,0,0,-0.6398869,-0.033531404,3
Texas,Duval,2031,18.2,397,3.56,0,0,27.681387,-98.508879,15.74137098,25.9,20.0443097,11.4,24.5,67.04294687,6.220877368,11157,667,24,0.059783096,0.002151116,2,A,Hot_Humid,0,0,1,0,0,0,0,0,0.227899813,1.466741739,1
Texas,Eastland,4054,22.08,1053,5.74,6,3.267973856,32.3270808,-98.832317,15.13046403,34.6,22.11810852,5.8,17.6,60.34547705,19.81672569,18360,436,11,0.023747277,0.000599129,3,A,Mixed_Humid,0,0,0,0,0,1,0,0,-1.157919682,-0.417197325,3
Texas,Ector,15970,9.61,16437,9.89,34,2.045444975,31.8691916,-102.54289,14.22583166,32.3,21.12702398,7.7,12.4,9.455261431,185.160071,166223,10448,156,0.062855321,0.000938498,3,B,Hot_Dry,0,1,0,0,0,0,0,0,0.346047519,-0.005240414,2
Texas,Edwards,561,29.04,105,5.43,0,0,29.9827207,-100.30477,12.52268909,27.1,24.60770328,11.8,7.7,100,0.912237385,1932,130,2,0.067287785,0.001035197,2,B,Hot_Humid,0,0,1,0,0,0,0,0,0.516505549,0.112140634,2
Texas,El Paso,105175,12.53,68475,8.16,246,2.931230473,31.7685783,-106.23485,13.83605588,28.6,22.61521333,9.6,22.5,2.174366481,828.3146543,839238,91468,1302,0.108989345,0.001551407,3,B,Hot_Dry,0,1,0,0,0,0,0,0,2.120210884,0.738762641,1
